Index,Left offset,Top offset,Right offset,Bottom offset,Index of palm class
872,48821,11115,48908,11203,3
873,48820,11230,48907,11318,3
874,48818,11335,48906,11423,3
875,48818,11450,48905,11538,3
876,48823,11565,48911,11654,3
877,48909,11619,49009,11720,3
878,48925,11504,49013,11592,3
879,48721,11624,48809,11712,3
880,48728,11513,48815,11602,3
881,48621,11571,48708,11659,3
882,48726,11054,48813,11142,3
883,48719,11170,48807,11258,3
884,48625,11107,48713,11195,3
885,48624,11230,48711,11318,3
886,48626,11332,48714,11420,3
887,48526,11168,48613,11256,3
888,48527,11048,48615,11136,3
889,48429,11101,48517,11190,3
890,48432,11228,48519,11316,3
891,48146,11282,48233,11370,3
892,48143,11072,48218,11147,3
893,48144,11177,48219,11252,3
894,48239,11220,48326,11308,3
895,48138,11396,48225,11484,3
896,48242,11330,48330,11418,3
897,48238,10885,48325,10974,3
898,48341,10832,48416,10907,3
899,48332,10944,48419,11032,3
900,48329,11056,48416,11144,3
901,48334,11165,48421,11253,3
902,48340,11279,48428,11367,3
903,48338,11402,48425,11491,3
904,48339,11506,48426,11594,3
905,48333,11622,48421,11710,3
906,48429,11564,48516,11652,3
907,48434,11448,48522,11536,3
908,48436,11332,48523,11420,3
909,48239,10997,48326,11085,3
910,48237,11111,48325,11199,3
911,48229,11560,48316,11648,3
912,48145,11628,48220,11704,3
913,48136,11501,48224,11589,3
914,48040,11565,48127,11653,3
915,48041,11441,48129,11529,3
916,48044,11332,48131,11420,3
917,48040,11217,48128,11305,3
918,48051,11100,48138,11188,3
919,48046,10989,48133,11077,3
920,48046,10876,48133,10964,3
921,48150,10945,48225,11020,3
922,47939,10821,48026,10909,3
923,47944,10928,48031,11016,3
924,47950,11055,48025,11131,3
925,47946,11161,48034,11249,3
926,47955,11279,48030,11355,3
927,47948,11395,48023,11471,3
928,47953,11503,48028,11578,3
929,47854,10879,47929,10955,3
930,47856,11002,47931,11077,3
931,47855,11110,47930,11185,3
932,47760,10823,47835,10899,3
933,47751,10930,47838,11018,3
934,46608,8512,46721,8625,3
935,46435,8062,46522,8150,3
936,46418,8175,46531,8288,3
937,46418,8290,46531,8404,3
938,46418,8394,46530,8508,3
939,46419,8509,46532,8622,3
940,46417,8627,46517,8728,3
941,46413,8751,46500,8839,3
942,46317,8804,46405,8892,3
943,46318,8684,46418,8785,3
944,46326,8570,46426,8670,3
945,46321,8458,46421,8558,3
946,46316,8345,46429,8458,3
947,46315,8222,46427,8336,3
948,46316,8116,46429,8229,3
949,46234,8059,46334,8160,3
950,46228,8165,46340,8278,3
951,46230,8286,46343,8399,3
952,46225,8401,46337,8514,3
953,46219,8509,46332,8622,3
954,46219,8623,46332,8737,3
955,46225,8752,46312,8840,3
956,46128,8447,46228,8548,3
957,46129,8232,46229,8333,3
958,46133,8109,46233,8209,3
959,46042,8183,46129,8271,3
960,46033,8281,46145,8394,3
961,46022,8395,46135,8509,3
962,45937,8334,46037,8434,3
963,45936,8192,46036,8293,3
964,45930,8094,46042,8207,3
965,45842,8059,45942,8160,3
966,45840,8173,45952,8286,3
967,45855,8300,45942,8388,3
968,45763,8696,45813,8746,5
969,45587,8136,45637,8186,5
970,45748,8130,45835,8219,3
971,45748,8229,45835,8317,3
972,45748,8344,45861,8458,3
973,45653,8367,45766,8480,3
974,45564,8333,45651,8421,3
975,45658,8177,45745,8265,3
976,45678,8305,45728,8355,5
977,45869,8750,45944,8825,3
978,45868,8550,45955,8638,3
979,45752,8588,45827,8664,3
980,45676,8514,45751,8589,3
981,45685,8636,45760,8712,3
982,45657,8733,45769,8846,3
983,45556,8683,45669,8796,3
984,45554,8557,45666,8671,3
985,46989,8867,47089,8968,3
986,46986,8989,47099,9102,3
987,46984,9084,47096,9197,3
988,46981,9194,47093,9307,3
989,46996,9327,47083,9415,3
990,46998,9440,47086,9528,3
991,46899,9493,46987,9581,3
992,46881,9345,46994,9458,3
993,46882,9241,46994,9354,3
994,46887,9145,46999,9258,3
995,46890,9026,47002,9140,3
996,46890,8906,47002,9020,3
997,46793,8853,46906,8966,3
998,46787,8966,46899,9079,3
999,46790,9078,46903,9191,3
1000,46793,9195,46893,9296,3
1001,46791,9322,46904,9435,3
1002,46800,9416,46900,9517,3
1003,46697,9376,46797,9477,3
1004,46700,8911,46800,9012,3
1005,46700,9039,46800,9140,3
1006,46706,9149,46794,9237,3
1007,46692,9250,46805,9363,3
1008,46601,9319,46701,9419,3
1009,49524,8774,49611,8862,3
1010,49433,8720,49508,8796,3
1011,49420,8604,49532,8717,3
1012,49437,8511,49512,8587,3
1013,49445,8052,49520,8127,3
1014,49416,8150,49529,8263,3
1015,49433,8276,49533,8377,3
1016,49437,8392,49524,8480,3
1017,49325,8322,49437,8435,3
1018,49330,8212,49430,8313,3
1019,49329,8105,49442,8218,3
1020,49236,8061,49323,8149,3
1021,49229,8168,49329,8269,3
1022,49235,8271,49335,8371,3
1023,49237,8385,49337,8486,3
1024,49222,8485,49347,8610,3
1025,49221,8608,49334,8721,3
1026,49240,8723,49328,8811,3
1027,49342,8783,49430,8871,3
1028,49320,8650,49420,8751,3
1029,49322,8554,49434,8667,3
1030,49340,8445,49427,8533,3
1031,49431,8842,49518,8930,3
1032,49125,8103,49238,8216,3
1033,49134,8216,49247,8330,3
1034,49136,8323,49248,8436,3
1035,49130,8429,49243,8543,3
1036,49129,8547,49241,8660,3
1037,49139,8661,49239,8762,3
1038,49131,8774,49231,8875,3
1039,49041,8721,49141,8821,3
1040,49035,8604,49147,8717,3
1041,49033,8491,49158,8617,3
1042,49047,8380,49147,8480,3
1043,49035,8279,49148,8392,3
1044,49047,8169,49147,8270,3
1045,49047,8047,49147,8147,3
1046,48944,8104,49044,8204,3
1047,48947,8224,49047,8324,3
1048,48942,8328,49055,8441,3
1049,48936,8427,49048,8540,3
1050,48936,8549,49048,8662,3
1051,48944,8666,49044,8767,3
1052,48950,8780,49038,8868,3
1053,48844,8711,48944,8812,3
1054,48846,8605,48958,8718,3
1055,48844,8490,48957,8604,3
1056,48846,8376,48958,8489,3
1057,48859,8293,48934,8369,3
1058,48849,8155,48961,8268,3
1059,48868,8058,48943,8133,3
1060,48755,8104,48867,8217,3
1061,48741,8205,48854,8318,3
1062,48749,8322,48849,8423,3
1063,48742,8440,48855,8553,3
1064,48751,8554,48851,8655,3
1065,49903,10265,49991,10353,3
1066,49706,10261,49793,10349,3
1067,49711,9575,49811,9676,3
1068,49717,9702,49792,9778,3
1069,49710,9811,49798,9899,3
1070,49708,9920,49795,10008,3
1071,49718,10046,49793,10122,3
1072,49705,10137,49805,10238,3
1073,49615,9637,49703,9725,3
1074,49625,9771,49687,9834,3
1075,49596,9868,49696,9969,3
1076,49612,9980,49700,10068,3
1077,49609,10088,49697,10176,3
1078,49607,10195,49707,10295,3
1079,49512,9575,49600,9663,3
1080,49522,9696,49597,9771,3
1081,49509,9805,49597,9893,3
1082,49517,9917,49605,10005,3
1083,49518,10028,49606,10116,3
1084,49504,10143,49604,10243,3
1085,49497,10261,49597,10362,3
1086,49417,10204,49492,10280,3
1087,49438,10091,49513,10167,3
1088,49416,9970,49504,10058,3
1089,49423,9867,49498,9943,3
1090,49419,9745,49507,9833,3
1091,49419,9647,49494,9723,3
1092,49428,9530,49503,9606,3
1093,49332,9591,49407,9667,3
1094,49333,9707,49408,9783,3
1095,49328,9821,49403,9896,3
1096,49224,9634,49311,9722,3
1097,49228,9757,49303,9832,3
1098,49227,9872,49302,9948,3
1099,49233,9996,49296,10059,3
1100,49127,9584,49214,9672,3
1101,49123,9696,49210,9784,3
1102,49114,9800,49214,9900,3
1103,49110,9908,49210,10008,3
1104,49118,10032,49218,10132,3
1105,49135,10165,49197,10228,3
1106,49126,10268,49201,10343,3
1107,49211,10202,49299,10290,3
1108,49323,10265,49398,10341,3
1109,49028,9637,49115,9725,3
1110,49017,9751,49104,9839,3
1111,49026,9869,49114,9957,3
1112,49033,9975,49120,10063,3
1113,49026,10092,49113,10180,3
1114,49031,10211,49106,10286,3
1115,48930,9581,49017,9669,3
1116,48930,9693,49017,9781,3
1117,48941,9815,49016,9890,3
1118,48933,9931,49008,10006,3
1119,48838,9639,48913,9714,3
1120,48832,9752,48919,9841,3
1121,48734,9691,48821,9779,3
1122,48732,9811,48820,9899,3
1123,48838,9868,48913,9944,3
1124,48835,9979,48910,10054,3
1125,48934,10047,49009,10122,3
1126,48928,10148,49003,10223,3
1127,48737,10268,48812,10343,3
1128,48831,10100,48906,10175,3
1129,48832,10209,48907,10285,3
1130,48925,10261,49013,10350,6
1131,49024,10335,49112,10423,3
1132,48736,10143,48823,10231,3
1133,48733,10029,48821,10118,3
1134,48736,9918,48824,10006,3
1135,48623,9737,48723,9837,3
1136,48641,9646,48729,9734,3
1137,48531,9558,48643,9672,3
1138,48533,9687,48633,9788,3
1139,48530,9808,48617,9896,3
1140,48530,9924,48617,10012,3
1141,48531,10029,48618,10117,3
1142,48526,10144,48613,10232,3
1143,48524,10256,48612,10344,3
1144,48447,10331,48509,10394,3
1145,48438,10204,48526,10292,3
1146,48437,10088,48524,10176,3
1147,48438,9976,48526,10064,3
1148,48440,9861,48527,9949,3
1149,44229,11620,44267,11658,5
1150,44214,10918,44289,10994,3
1151,45187,10815,45274,10903,3
1152,45185,10919,45273,11007,3
1153,45190,11050,45265,11125,3
1154,45190,11160,45265,11236,3
1155,45191,11279,45266,11354,3
1156,45001,11167,45064,11230,3
1157,44803,11268,44878,11343,3
1158,45099,10874,45174,10949,3
1159,45187,11385,45262,11461,3
1160,45183,11491,45271,11579,3
1161,45093,11553,45168,11628,3
1162,45088,11436,45175,11524,3
1163,45086,11325,45161,11401,3
1164,45097,11215,45172,11290,3
1165,45089,11099,45164,11174,3
1166,45088,10982,45176,11070,3
1167,44992,10815,45079,10903,3
1168,44997,10936,45072,11012,3
1169,45002,11039,45077,11114,3
1170,44998,11276,45073,11351,3
1171,44986,11385,45074,11473,3
1172,44990,11493,45077,11581,3
1173,44893,11552,44981,11640,3
1174,44898,11449,44973,11524,3
1175,44896,11336,44971,11411,3
1176,44892,10860,44967,10936,3
1177,44892,10985,44967,11061,3
1178,44896,11105,44971,11181,3
1179,44892,11220,44967,11295,3
1180,44795,11387,44870,11463,3
1181,44793,11489,44880,11577,3
1182,44799,11150,44874,11226,3
1183,44797,11038,44872,11114,3
1184,44801,10936,44876,11011,3
1185,44797,10810,44885,10898,3
1186,44703,10873,44778,10949,3
1187,44703,10986,44778,11062,3
1188,44704,11105,44779,11180,3
1189,44699,11215,44774,11291,3
1190,44703,11322,44778,11398,3
1191,44706,11441,44781,11516,3
1192,44696,11545,44784,11633,3
1193,44597,11492,44684,11580,3
1194,44609,11387,44684,11463,3
1195,44603,11267,44678,11343,3
1196,44610,11153,44685,11228,3
1197,44601,11035,44689,11123,3
1198,44602,10928,44677,11003,3
1199,44603,10811,44690,10899,3
1200,44502,10868,44590,10956,3
1201,44503,10984,44591,11072,3
1202,44501,11098,44588,11187,3
1203,44495,11208,44583,11296,3
1204,44507,11329,44582,11404,3
1205,44507,11427,44582,11503,3
1206,44499,11547,44586,11635,3
1207,44406,11601,44481,11677,3
1208,44402,11489,44490,11577,3
1209,44401,11378,44489,11466,3
1210,44409,11267,44484,11343,3
1211,44413,11155,44488,11231,3
1212,44416,11035,44491,11111,3
1213,44411,10921,44486,10996,3
1214,44408,10811,44496,10899,3
1215,44310,10862,44398,10951,3
1216,44304,10977,44391,11065,3
1217,44308,11093,44395,11181,3
1218,44305,11207,44392,11296,3
1219,44305,11319,44392,11407,3
1220,44302,11439,44389,11527,3
1221,44298,11539,44385,11627,3
1222,44226,11510,44264,11547,5
1223,44217,11042,44292,11117,3
1224,44210,11141,44297,11229,3
1225,44205,11261,44293,11349,3
1226,44214,11380,44289,11456,3
1227,45568,10482,45668,10583,3
1228,45568,10577,45655,10665,3
1229,45570,10700,45658,10788,3
1230,45574,10812,45662,10900,3
1231,45488,10534,45563,10610,5
1232,45477,10639,45564,10727,3
1233,46606,9203,46706,9303,3
1234,46600,9075,46712,9189,3
1235,46601,8963,46714,9077,3
1236,46607,8853,46719,8966,3
1237,46506,8906,46619,9019,3
1238,46512,9040,46599,9128,6
1239,46509,9135,46609,9235,3
1240,46496,9242,46609,9355,3
1241,46507,9374,46595,9462,3
1242,46510,8803,46610,8904,3
1243,46412,8851,46512,8952,3
1244,46413,8968,46513,9069,3
1245,46422,9088,46509,9176,3
1246,46323,8924,46410,9012,3
1247,46320,9038,46407,9126,3
1248,46420,9200,46495,9276,3
1249,46246,8885,46283,8923,5
1250,45851,8843,45964,8956,3
1251,45860,8960,45960,9060,3
1252,45858,9079,45958,9180,3
1253,45864,9190,45952,9278,3
1254,45848,9293,45960,9406,3
1255,45857,9416,45957,9517,3
1256,45771,9463,45871,9564,3
1257,45769,9354,45869,9454,3
1258,45763,9235,45863,9336,3
1259,45762,9146,45862,9247,3
1260,45758,9029,45858,9129,3
1261,45741,8916,45854,9029,3
1262,45741,8807,45854,8920,3
1263,45645,8848,45757,8961,3
1264,45649,9010,45749,9111,3
1265,45652,9091,45752,9192,3
1266,45669,9194,45769,9294,3
1267,45673,9286,45773,9386,3
1268,45660,9374,45772,9487,3
1269,45547,9355,45660,9468,3
1270,45556,9243,45656,9344,3
1271,45552,9125,45664,9238,3
1272,45562,9015,45662,9116,3
1273,45552,8904,45664,9017,3
1274,45562,8783,45662,8884,3
1275,45962,9253,46037,9329,3
1276,45948,9383,46035,9471,3
1277,45950,9457,46038,9546,3
1278,46035,9483,46135,9584,3
1279,46023,9369,46135,9482,3
1280,46032,9270,46120,9358,3
1281,45960,9130,46047,9218,3
1282,46139,9470,46227,9558,3
1283,46996,9549,47083,9637,3
1284,46986,9662,47074,9750,3
1285,46979,9773,47067,9861,3
1286,46889,9926,46977,10014,3
1287,46887,9821,46974,9909,3
1288,46903,9712,46990,9800,3
1289,46903,9598,46990,9686,3
1290,46791,9533,46891,9634,3
1291,46796,9658,46883,9746,3
1292,46779,9885,46879,9986,3
1293,46775,10011,46863,10099,3
1294,46868,10070,46955,10158,3
1295,46984,10015,47059,10091,3
1296,46798,9780,46873,9856,3
1297,46693,9704,46793,9804,3
1298,46704,9599,46792,9688,3
1299,46687,9479,46799,9592,3
1300,46594,9419,46694,9519,3
1301,46599,9536,46699,9636,3
1302,46986,9910,47061,9985,3
1303,46638,9679,46676,9717,5
1304,46985,10148,47047,10211,3
1305,46869,10180,46957,10269,3
1306,46700,9842,46788,9930,3
1307,46139,9583,46227,9671,3
1308,46134,9678,46234,9779,3
1309,46126,9796,46226,9897,3
1310,46114,10019,46227,10132,3
1311,46122,10139,46222,10239,3
1312,46123,9906,46223,10006,3
1313,46211,9656,46298,9744,3
1314,46198,9757,46311,9870,3
1315,46201,9870,46313,9983,3
1316,46208,9984,46308,10085,3
1317,46190,10098,46302,10211,3
1318,46285,10056,46385,10157,3
1319,46281,9942,46394,10055,3
1320,46296,9837,46396,9937,3
1321,46372,9894,46459,9982,3
1322,46383,10002,46483,10102,3
1323,46383,10112,46483,10213,3
1324,46035,9605,46122,9694,3
1325,46027,9715,46127,9816,3
1326,46027,9828,46127,9929,3
1327,46018,9929,46130,10042,3
1328,46020,10049,46120,10150,3
1329,46025,10153,46125,10254,3
1330,45951,10146,46038,10234,3
1331,45954,10054,46041,10142,3
1332,45950,9974,46037,10062,3
1333,45947,9888,46035,9976,3
1334,45947,9794,46035,9883,3
1335,45951,9695,46039,9783,3
1336,45950,9573,46038,9661,3
1337,45855,9530,45955,9630,3
1338,45855,9619,45968,9733,3
1339,45858,9740,45958,9841,3
1340,45847,9840,45960,9954,3
1341,45856,9991,45969,10104,3
1342,45839,10104,45939,10204,3
1343,45757,10136,45870,10249,3
1344,45763,9574,45863,9674,3
1345,45764,9691,45864,9791,3
1346,45760,9804,45873,9918,3
1347,45761,9914,45874,10027,3
1348,45757,10023,45870,10136,3
1349,45649,10076,45761,10189,3
1350,45651,9968,45764,10081,3
1351,45647,9844,45760,9957,3
1352,45653,9740,45765,9854,3
1353,45670,9626,45757,9714,3
1354,45668,9529,45756,9617,3
1355,45553,9467,45665,9580,3
1356,45555,9587,45655,9687,3
1357,45556,9699,45656,9799,3
1358,45547,9813,45647,9914,3
1359,45555,9927,45667,10040,3
1360,45559,10144,45671,10257,3
1361,47753,11046,47841,11134,3
1362,47758,11162,47833,11237,3
1363,47750,11277,47838,11365,3
1364,47754,11386,47842,11474,3
1365,47736,11486,47836,11587,3
1366,47761,11619,47836,11694,3
1367,47854,11222,47929,11297,3
1368,47854,11323,47929,11398,3
1369,47843,11431,47930,11519,3
1370,47858,11563,47933,11638,3
1371,47946,11613,48033,11701,3
1372,47659,10875,47734,10951,3
1373,47650,10982,47750,11083,3
1374,47656,11094,47744,11182,3
1375,47645,11213,47745,11314,3
1376,47655,11329,47730,11405,3
1377,47646,11431,47746,11532,3
1378,47657,11555,47745,11643,3
1379,47561,11488,47648,11576,3
1380,47564,11385,47639,11461,3
1381,47560,10926,47635,11001,3
1382,47566,11048,47641,11124,3
1383,47561,11167,47636,11242,3
1384,47557,11264,47645,11352,3
1385,47464,10872,47539,10948,3
1386,47467,10990,47542,11065,3
1387,47463,11103,47538,11178,3
1388,47462,11216,47549,11304,3
1389,47465,11329,47540,11405,3
1390,47463,11446,47538,11522,3
1391,47472,11552,47547,11627,3
1392,47357,11486,47457,11586,3
1393,47374,11397,47436,11460,5
1394,47368,10820,47443,10896,3
1395,47362,10941,47437,11017,3
1396,47364,11045,47439,11121,3
1397,47355,11142,47455,11243,3
1398,47365,11272,47453,11360,3
1399,47267,11321,47355,11409,3
1400,47261,11219,47348,11307,3
1401,47276,11103,47351,11178,3
1402,47272,10992,47347,11067,3
1403,47274,10884,47349,10960,3
1404,47168,10926,47256,11014,3
1405,47177,11048,47252,11123,3
1406,47173,11166,47248,11242,3
1407,47169,11255,47257,11343,3
1408,47161,11383,47249,11471,3
1409,47169,11484,47257,11572,3
1410,47260,11552,47348,11640,3
1411,47261,11426,47361,11526,3
1412,47060,11319,47160,11420,3
1413,47063,11204,47151,11292,3
1414,47066,11096,47154,11184,3
1415,47065,10973,47153,11062,3
1416,47087,10883,47162,10958,3
1417,46972,10924,47060,11012,3
1418,46975,11044,47050,11119,3
1419,46962,11150,47062,11250,3
1420,46965,11256,47065,11357,3
1421,46616,10876,46704,10964,4
1422,46631,10988,46718,11076,3
1423,46624,11094,46711,11182,3
1424,46628,11185,46715,11273,3
1425,46523,11390,46611,11478,3
1426,46527,11277,46615,11365,3
1427,46522,11143,46622,11243,3
1428,46522,11051,46622,11151,3
1429,46418,11095,46531,11208,3
1430,46334,11153,46422,11241,3
1431,46420,11227,46508,11315,3
1432,46430,11334,46518,11422,3
1433,46425,11463,46513,11551,3
1434,46428,11556,46515,11644,3
1435,46327,11504,46415,11592,3
1436,46333,11382,46420,11470,3
1437,46330,11271,46417,11359,3
1438,46437,10895,46499,10958,3
1439,46445,11009,46483,11046,5
1440,46333,10934,46408,11009,3
1441,46243,10876,46318,10952,3
1442,46146,10935,46221,11010,3
1443,46053,10998,46115,11061,3
1444,45954,11051,46029,11126,3
1445,46052,11103,46127,11178,3
1446,46136,11042,46223,11130,3
1447,46247,11007,46322,11082,3
1448,46152,11170,46215,11233,6
1449,46041,11224,46116,11299,3
1450,46044,11333,46119,11409,3
1451,46036,11449,46124,11537,3
1452,46033,11548,46121,11636,3
1453,46141,11501,46216,11577,3
1454,46142,11380,46217,11455,3
1455,46155,11278,46217,11341,6
1456,45957,10929,46032,11005,3
1457,45762,10937,45837,11013,3
1458,45675,10869,45750,10945,3
1459,45762,11166,45837,11242,3
1460,45772,11270,45847,11346,3
1461,45770,11387,45845,11463,3
1462,45760,11499,45835,11575,3
1463,45663,11552,45750,11640,3
1464,45676,11434,45751,11509,3
1465,45674,11329,45749,11404,5
1466,45677,11209,45752,11284,3
1467,45853,11339,45915,11402,3
1468,45842,11442,45917,11518,3
1469,45836,11558,45911,11633,3
1470,45672,11096,45747,11171,3
1471,45577,11155,45652,11231,3
1472,45583,11275,45658,11351,3
1473,45383,11498,45458,11573,3
1474,46338,11043,46413,11118,3
1475,46231,11102,46318,11190,3
1476,46242,11219,46317,11294,3
1477,46233,11324,46321,11412,3
1478,46239,11448,46314,11523,3
1479,46222,11556,46310,11644,3
1480,46524,10925,46624,11026,3
1481,45850,10864,45938,10952,3
1482,45850,10971,45937,11059,3
1483,45853,11098,45928,11174,3
1484,45856,11205,45931,11280,3
1485,45957,11152,46032,11227,3
1486,45940,11497,46015,11572,3
1487,45952,11275,46015,11338,3
1488,45947,11382,46022,11458,3
1489,45572,10928,45660,11016,3
1490,45575,11036,45662,11124,3
1491,45483,10882,45558,10958,3
1492,45476,10982,45551,11058,3
1493,45482,11115,45557,11191,3
1494,45485,11215,45560,11291,3
1495,45471,11326,45559,11414,3
1496,45471,11439,45558,11527,3
1497,45481,11556,45556,11632,3
1498,45579,11383,45654,11459,3
1499,45578,11495,45653,11571,3
1500,45378,10815,45465,10903,3
1501,45374,10930,45461,11019,3
1502,45390,11043,45465,11119,3
1503,45390,11169,45465,11244,3
1504,45383,11275,45458,11351,3
1505,45391,11402,45466,11477,3
1506,45281,10868,45368,10956,3
1507,45278,10988,45366,11076,3
1508,45287,11107,45362,11183,3
1509,45290,11223,45365,11299,3
1510,45283,11335,45358,11410,3
1511,45278,11435,45365,11523,3
1512,45283,11551,45370,11639,3
1513,45479,10746,45567,10835,3
1514,45381,10697,45469,10785,3
1515,45383,10597,45470,10685,3
1516,45375,10464,45475,10565,3
1517,45369,10350,45482,10463,3
1518,45369,10249,45482,10362,3
1519,45365,10142,45478,10256,3
1520,45271,10191,45384,10305,3
1521,45276,10311,45376,10412,3
1522,45192,10477,45280,10565,6
1523,44216,10698,44291,10774,3
1524,45294,10421,45382,10509,3
1525,45279,10534,45367,10623,3
1526,45281,10648,45368,10736,3
1527,45281,10756,45368,10844,3
1528,45181,10698,45269,10786,3
1529,45191,10589,45278,10677,3
1530,45190,10360,45277,10448,3
1531,45187,10243,45275,10331,3
1532,45177,10123,45290,10237,3
